experiment,image_name,query_idx,query_text,run_idx,elapsed_s,requests_in_call,avg_prompt_tokens,avg_output_tokens,total_output_tokens,throughput_output_tok_per_s,avg_first_token_latency_s,sample_text
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.650839701294899,4,298.0,73.0,457,702.169826288656,,"- A satellite image shows a rural area with a mix of green agricultural fields, dense forest, and scattered buildings.
- A large, rectangular building complex with a gray roof is located in the lower right, surrounded by a small settlement."
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5933871604502201,4,304.0,128.0,454,765.0991296399757,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a large, dense forest of green trees, which covers a significant portion of the image. Within this forest, there are several distinc"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5933871604502201,4,303.0,128.0,454,765.0991296399757,,"- A large building with a gray roof and a white wall, located in the upper left section of the image.
- A smaller building with a gray roof and a white wall, located in the lower right section of the image.
- A cluster of buildings with red"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5933871604502201,4,298.0,128.0,454,765.0991296399757,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Risk**: The large, dense green area appears to be a forest or a heavily planted agricultural field. The p"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5933871604502201,4,298.0,70.0,454,765.0991296399757,,"- A satellite image shows a rural area with a mix of green forests, agricultural fields, and buildings.
- A large, rectangular building complex with a gray roof is located in the lower right, surrounded by a cluster of smaller structures.
-"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.5938023943454027,4,304.0,128.0,454,764.5641114338746,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a large, dense forest of green trees, which covers a significant portion of the image. Within this forest, there are several distinc"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.5938023943454027,4,303.0,128.0,454,764.5641114338746,,"- A large building with a gray roof and a white wall, located in the upper left section of the image.
- A smaller building with a gray roof and a white wall, located in the lower right section of the image.
- A cluster of buildings with red"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.5938023943454027,4,298.0,128.0,454,764.5641114338746,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Risk**: The large, dense green area appears to be a forest or a heavily planted agricultural field. The p"
cb_prefix_vtc,guatemala-volcano_00000021_post_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.5938023943454027,4,298.0,70.0,454,764.5641114338746,,"- A satellite image shows a rural area with a mix of green forests, agricultural fields, and buildings.
- A large, rectangular building complex with a gray roof is located in the lower right, surrounded by a cluster of smaller structures.
-"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",1,0.6515331594273448,4,304.0,128.0,439,673.79532975091,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, buildings, and natural features.

The most prominent feature is a large, rectangular agricultural comple"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,1,0.6515331594273448,4,303.0,128.0,439,673.79532975091,,"- A large agricultural area with a greenhouse structure on the left side of the image.
- A cluster of buildings with red roofs, located in the lower right section of the image.
- A rectangular building with a light-colored roof, situated in"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,1,0.6515331594273448,4,298.0,128.0,439,673.79532975091,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Stress**: The large, dense areas of green vegetation, particularly the rows of trees and the agricultural"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,1,0.6515331594273448,4,298.0,55.0,439,673.79532975091,,"- A large agricultural complex with a greenhouse and several buildings is located in a rural area.
- The surrounding landscape includes dense forests, fields, and a small river.
- The area appears to be a mix of agricultural and residential"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",2,0.5938620967790484,4,304.0,128.0,439,739.2288586542572,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, buildings, and natural features.

The most prominent feature is a large, rectangular agricultural comple"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,2,0.5938620967790484,4,303.0,128.0,439,739.2288586542572,,"- A large agricultural area with a greenhouse structure on the left side of the image.
- A cluster of buildings with red roofs, located in the lower right section of the image.
- A rectangular building with a light-colored roof, situated in"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,2,0.5938620967790484,4,298.0,128.0,439,739.2288586542572,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Stress**: The large, dense areas of green vegetation, particularly the rows of trees and the agricultural"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,2,0.5938620967790484,4,298.0,55.0,439,739.2288586542572,,"- A large agricultural complex with a greenhouse and several buildings is located in a rural area.
- The surrounding landscape includes dense forests, fields, and a small river.
- The area appears to be a mix of agricultural and residential"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,1,"Describe this image in detail. Include scene elements, objects, text, and spatial relationships.",3,0.6010507736355066,4,304.0,128.0,439,730.3875467037024,,"This is an aerial photograph of a rural landscape, likely taken from a satellite. The scene is dominated by a mix of agricultural land, buildings, and natural features.

The most prominent feature is a large, rectangular agricultural comple"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,2,List the top 10 visible objects and where they are located in the image.,3,0.6010507736355066,4,303.0,128.0,439,730.3875467037024,,"- A large agricultural area with a greenhouse structure on the left side of the image.
- A cluster of buildings with red roofs, located in the lower right section of the image.
- A rectangular building with a light-colored roof, situated in"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,3,What potential hazards or risks can you infer from this image?,3,0.6010507736355066,4,298.0,128.0,439,730.3875467037024,,"Based on the visual information in the image, several potential hazards and risks can be inferred:

- **Agricultural and Environmental Stress**: The large, dense areas of green vegetation, particularly the rows of trees and the agricultural"
cb_prefix_vtc,guatemala-volcano_00000021_pre_disaster.png,4,Summarize the scene in 3 concise bullet points.,3,0.6010507736355066,4,298.0,55.0,439,730.3875467037024,,"- A large agricultural complex with a greenhouse and several buildings is located in a rural area.
- The surrounding landscape includes dense forests, fields, and a small river.
- The area appears to be a mix of agricultural and residential"
